"","schedule_playoff","win_loss","home_fav","schedule_season","schedule_week","spread_favorite","over_under_line","weather_wind_mph","fav_elo_diff","team_favorite_id"
"3440",FALSE,"underdog","home_underdog",1999,6,-3.5,45,0,140.228736111111,"MIN"
"3441",FALSE,"underdog","home_underdog",1999,14,-2.5,39,8,81.7192777777777,"MIN"
"3442",FALSE,"fav","home_underdog",1999,17,-2.5,43,15,166.404201388889,"MIN"
"3443",TRUE,"fav","home_fav",1999,19,-7,52,0,-56.7875366161618,"LAR"
"3444",FALSE,"fav","home_fav",1999,15,-1,42,6,-95.5998263888891,"KC"
"3445",FALSE,"fav","home_underdog",1999,9,-2.5,45,10,55.767888888889,"MIN"
"3446",FALSE,"fav","home_underdog",1999,11,-6.5,43,15,230.355263888889,"MIN"
"3447",FALSE,"fav","home_underdog",1999,9,-3,40.5,7,91.15825,"NE"
"3448",FALSE,"fav","home_underdog",1999,4,-12,38,14,292.3288125,"NE"
"3449",FALSE,"fav","home_fav",1999,5,-2.5,41,8,17.6451874999998,"KC"
"3450",FALSE,"fav","home_fav",1999,12,-3.5,37.5,7,48.7297625000001,"MIA"
"3451",FALSE,"underdog","home_underdog",1999,16,-3.5,37,12,180.8928125,"NE"
"3452",FALSE,"fav","home_fav",1999,15,-7,46.5,0,-9.67717361111113,"IND"
"3453",FALSE,"underdog","home_fav",1999,1,-7,44.5,8,22.0349375000001,"NYJ"
"3454",FALSE,"fav","home_fav",1999,13,-4,38,16,32.8025069444443,"BUF"
"3455",FALSE,"fav","home_fav",1999,13,-14,47,0,211.326477272727,"LAR"
"3456",FALSE,"fav","home_fav",1999,14,-4,39.5,0,103.053125,"ATL"
"3457",FALSE,"fav","home_fav",1999,16,-8.5,41.5,11,71.325875,"BAL"
"3458",FALSE,"underdog","home_underdog",1999,4,-1,37,8,-37.7587500000002,"NO"
"3459",FALSE,"fav","home_fav",1999,17,-8.5,46.5,7,58.511375,"CAR"
"3460",FALSE,"fav","home_fav",1999,7,-3,34,17,101.7098125,"NYG"
"3461",FALSE,"fav","home_fav",1999,2,-11,42.5,9,104.8383125,"SF"
"3462",FALSE,"fav","home_fav",1999,12,-12.5,35,9,290.389875,"JAX"
"3463",FALSE,"fav","home_fav",1999,16,-10.5,46.5,0,109.616664772727,"LAR"
"3464",FALSE,"fav","home_fav",1999,17,-6.5,37.5,14,65.9575902777776,"DAL"
"3465",FALSE,"underdog","home_fav",1999,15,-8,36.5,6,85.9616944444442,"BUF"
"3466",FALSE,"fav","home_underdog",1999,8,-2.5,33.5,6,127.733625,"NYG"
"3467",FALSE,"fav","home_fav",1999,5,-3,37.5,6,-37.9990625,"ARI"
"3468",FALSE,"fav","home_fav",1999,3,-6,43.5,10,53.1591874999999,"NE"
"3469",FALSE,"fav","home_fav",1999,12,-5.5,44.5,5,107.744423611111,"WAS"
"3470",FALSE,"underdog","home_fav",1999,1,-5.5,37.5,7,84.6849236111111,"TB"
"3471",FALSE,"underdog","home_fav",1999,4,-5.5,40,11,35.4421874999998,"DEN"
"3472",FALSE,"underdog","home_fav",1999,11,-6,37,19,-22.0349375000001,"NE"
"3473",FALSE,"underdog","home_underdog",1999,14,-2.5,34,10,75.194125,"NYJ"
"3474",FALSE,"underdog","home_fav",1999,16,-6,35.5,12,-9.23653472222236,"DAL"
"3475",FALSE,"fav","home_fav",1999,2,-4,42,5,10.7675694444442,"BUF"
"3476",FALSE,"fav","home_fav",1999,13,-7,44,0,-31.7121111111112,"IND"
"3477",FALSE,"fav","home_fav",1999,7,-6.5,37,10,-52.618375,"OAK"
"3478",FALSE,"underdog","home_fav",1999,17,-3.5,37,7,26.694825,"MIA"
"3479",FALSE,"fav","home_fav",1999,15,-3,40,9,79.0114210858585,"TEN"
"3480",FALSE,"fav","home_fav",1999,1,-9,43,9,70.5628750000001,"GB"
"3481",FALSE,"fav","home_fav",1999,4,-3.5,40.5,0,50.4473819444443,"SEA"
"3482",FALSE,"fav","home_fav",1999,12,-1.5,37,9,88.0605624999998,"DEN"
"3483",FALSE,"underdog","home_fav",1999,2,-11,47.5,0,143.828451388889,"MIN"
"3484",FALSE,"underdog","home_fav",1999,6,-3.5,40.5,12,63.3859444444442,"BUF"
"3485",FALSE,"underdog","home_fav",1999,17,-5,39,18,48.2286249999997,"KC"
"3486",FALSE,"underdog","home_underdog",1999,17,-3,38,6,82.2311250000002,"OAK"
"3487",FALSE,"fav","home_fav",1999,15,-9,36.5,16,193.691215277778,"DAL"
"3488",FALSE,"fav","home_fav",1999,14,-7,37,5,89.7345625,"ARI"
"3489",FALSE,"fav","home_fav",1999,3,-11.5,38,7,213.695319444444,"BUF"
"3490",FALSE,"fav","home_fav",1999,7,-9,34,9,229.622575,"MIA"
"3491",FALSE,"fav","home_fav",1999,4,-9.5,35.5,12,127.733625,"NYG"
"3492",FALSE,"fav","home_fav",1999,13,-10,42.5,11,382.245219469989,"WAS"
"3493",FALSE,"underdog","home_fav",1999,6,-6.5,35,12,63.7825625,"CHI"
"3494",FALSE,"fav","home_fav",1999,10,-5,36,5,84.5351874999999,"CAR"
"3495",FALSE,"fav","home_fav",1999,12,-5.5,36.5,7,103.935108585859,"TEN"
"3496",FALSE,"fav","home_fav",1999,5,-6.5,38,8,88.3096319444444,"BUF"
"3497",FALSE,"fav","home_underdog",1999,6,-5,37.5,10,178.625625,"PIT"
"3498",FALSE,"underdog","home_fav",1999,10,-2.5,41.5,19,5.47643749999997,"SF"
"3499",FALSE,"fav","home_fav",1999,14,-10.5,37,10,191.028,"JAX"
"3500",FALSE,"fav","home_fav",1999,16,-8.5,37,10,73.1523124999999,"KC"
"3501",FALSE,"fav","home_underdog",1999,1,-6,37,10,236.8216875,"PIT"
"3502",FALSE,"fav","home_underdog",1999,2,-2.5,38,4,28.0360000000001,"PIT"
"3503",FALSE,"fav","home_fav",1999,16,-1.5,39,14,37.6131805555556,"DEN"
"3504",FALSE,"fav","home_fav",1999,14,-1,41,8,-50.4473819444443,"OAK"
"3505",FALSE,"underdog","home_fav",1999,12,-3,37.5,16,-2.21875694444452,"KC"
"3506",FALSE,"underdog","home_fav",1999,3,-4,38,6,-75.3710694444444,"PIT"
"3507",FALSE,"underdog","home_fav",1999,9,-5.5,42.5,16,20.1154930555558,"GB"
"3508",FALSE,"fav","home_fav",1999,17,-1,38,7,2.17099305555575,"NYJ"
"3509",FALSE,"underdog","home_underdog",1999,6,-1.5,37.5,9,132.678506944445,"SEA"
"3510",FALSE,"fav","home_underdog",1999,2,-3.5,39,9,136.974194444444,"SEA"
"3511",FALSE,"fav","home_fav",1999,14,-3,39,13,-184.1020625,"CIN"
"3512",FALSE,"fav","home_fav",1999,1,-5.5,49,12,185.5515625,"JAX"
"3513",FALSE,"fav","home_fav",1999,17,-6.5,46.5,0,-1.78518750000012,"ATL"
"3514",FALSE,"fav","home_fav",1999,7,-7,48.5,0,163.275701388889,"MIN"
"3515",FALSE,"fav","home_fav",1999,5,-3,45.5,0,106.488164772727,"LAR"
"3516",FALSE,"underdog","home_underdog",1999,11,-1,38.5,0,104.8383125,"SF"
"3517",FALSE,"fav","home_underdog",1999,3,-2.5,45.5,7,41.1275624999998,"SF"
"3518",FALSE,"fav","home_fav",1999,16,-7.5,46,5,-46.3269375,"CAR"
"3519",FALSE,"underdog","home_underdog",1999,16,-1,36,9,62.1091736111111,"TB"
"3520",FALSE,"fav","home_underdog",1999,10,-3.5,33.5,0,186.394736111111,"TB"
"3521",FALSE,"fav","home_underdog",1999,17,-3.5,34,15,148.635986111111,"TB"
"3522",FALSE,"underdog","home_underdog",1999,9,-2.5,35,0,58.5094583333334,"TB"
"3523",FALSE,"fav","home_fav",1999,4,-7,40.5,0,81.7192777777777,"MIN"
"3524",FALSE,"underdog","home_fav",1999,13,-6,37,0,-11.6617916666669,"SEA"
"3525",FALSE,"fav","home_underdog",1999,2,-6.5,36.5,4,212.418548611111,"TB"
"3526",TRUE,"fav","home_fav",1999,20,-14,46,0,24.9317411616159,"LAR"
"3527",FALSE,"fav","home_fav",1999,5,-6,40.5,10,8.45370138888893,"GB"
"3528",FALSE,"fav","home_underdog",1999,6,-3,36.5,0,203.296983585859,"TEN"
"3529",FALSE,"fav","home_fav",1999,10,-3,37,14,0.301778914141551,"MIA"
"3530",FALSE,"fav","home_underdog",1999,17,-4,38,10,103.935108585859,"TEN"
"3531",FALSE,"underdog","home_underdog",1999,14,-3.5,36.5,6,131.971108585859,"TEN"
"3532",FALSE,"fav","home_underdog",1999,11,-10,41,13,282.560733585859,"TEN"
"3533",FALSE,"fav","home_fav",1999,4,-1.5,40.5,9,-98.4586710858587,"SF"
"3534",TRUE,"fav","home_fav",1999,21,-7,45,0,8.02949368686859,"LAR"
"3535",TRUE,"underdog","home_fav",1999,20,-7,39.5,7,87.0928914141414,"JAX"
"3536",TRUE,"underdog","home_fav",1999,19,-5.5,46.5,0,-58.1051571969697,"IND"
"3537",FALSE,"fav","home_underdog",1999,13,-10.5,35.5,10,340.756796085859,"TEN"
"3538",FALSE,"underdog","home_fav",1999,3,-9.5,45,8,87.0928914141414,"JAX"
"3539",FALSE,"fav","home_fav",1999,16,-6.5,51,0,81.7192777777777,"IND"
"3540",FALSE,"fav","home_underdog",1999,6,-3.5,45.5,12,168.180555555556,"WAS"
"3541",FALSE,"fav","home_fav",1999,7,-2,44,6,96.8139375000001,"DAL"
"3542",TRUE,"fav","home_fav",1999,19,-4.5,38,0,74.4433888888889,"TB"
"3543",FALSE,"fav","home_fav",1999,14,-3.5,49.5,0,135.48225,"DET"
"3544",FALSE,"fav","home_underdog",1999,17,-7,47.5,3,333.61042137397,"WAS"
"3545",FALSE,"underdog","home_fav",1999,2,-2.5,41,9,12.1303124999999,"NYG"
"3546",FALSE,"fav","home_underdog",1999,3,-1,43.5,9,68.090375,"WAS"
"3547",FALSE,"underdog","home_underdog",1999,11,-6,42,9,194.376375,"WAS"
"3548",FALSE,"fav","home_fav",2000,14,-4,38.5,15,-18.5124999999998,"CIN"
"3549",FALSE,"fav","home_fav",2000,11,-12.5,46,0,295.525083333334,"MIN"
"3550",FALSE,"fav","home_fav",2000,8,-7,41.5,16,107.6063125,"DAL"
"3551",FALSE,"fav","home_fav",2000,15,-15,42,8,192.5909375,"JAX"
"3552",FALSE,"fav","home_fav",2000,17,-7,38.5,9,211.1034375,"WAS"
"3553",FALSE,"fav","home_fav",2000,5,-3.5,47.5,13,68.0712500000002,"SF"
"3554",FALSE,"fav","home_fav",2000,12,-7,38,9,178.409194444445,"PHI"
"3555",FALSE,"fav","home_fav",2000,1,-6.5,40,7,202.341288888889,"NYG"
"3556",FALSE,"underdog","home_fav",2000,3,-6,48.5,8,77.0048750000001,"CAR"
"3557",FALSE,"fav","home_fav",2000,11,-8.5,40,0,111.3286875,"DET"
"3558",FALSE,"fav","home_fav",2000,12,-5.5,47.5,6,2.04950000000008,"SF"
"3559",FALSE,"fav","home_fav",2000,16,-10,41,0,54.2285555555554,"NO"
"3560",FALSE,"fav","home_fav",2000,5,-3,41.5,3,112.387444444445,"PHI"
"3561",FALSE,"fav","home_fav",2000,2,-4.5,47,10,174.336881944444,"DEN"
"3562",FALSE,"fav","home_fav",2000,13,-11,44,6,206.125425,"OAK"
"3563",FALSE,"fav","home_fav",2000,7,-18,58.5,0,224.431673611111,"LAR"
"3564",FALSE,"underdog","home_underdog",2000,3,-1.5,34.5,16,-14.4146999999998,"BAL"
"3565",FALSE,"fav","home_underdog",2000,5,-8.5,37,12,286.684925,"BAL"
"3566",FALSE,"fav","home_underdog",2000,1,-2.5,37,5,91.9376750000001,"BAL"
"3567",FALSE,"fav","home_underdog",2000,16,-15,37.5,4,242.87855,"BAL"
"3568",FALSE,"fav","home_underdog",2000,10,-6,32.5,7,261.39105,"BAL"
"3569",TRUE,"underdog","home_fav",2000,19,-6,34,12,83.3418527777776,"TEN"
"3570",FALSE,"underdog","home_fav",2000,6,-2.5,37.5,12,-50.2876125,"JAX"
"3571",FALSE,"fav","home_fav",2000,7,-3.5,34.5,7,33.3853472222224,"WAS"
"3572",FALSE,"underdog","home_fav",2000,11,-4,33,4,83.3418527777776,"TEN"
"3573",TRUE,"underdog","home_fav",2000,20,-6,38,0,29.2686249999999,"OAK"
"3574",FALSE,"fav","home_fav",2000,8,-6.5,44.5,0,67.3694583333336,"MIN"
"3575",FALSE,"fav","home_fav",2000,15,-6,45,0,35.5108749999999,"IND"
"3576",FALSE,"underdog","home_fav",2000,12,-3,42,16,-44.6626875000002,"KC"
"3577",FALSE,"underdog","home_fav",2000,17,-3,42.5,10,-102.0821875,"SEA"
"3578",FALSE,"fav","home_fav",2000,13,-4,37,6,45.4058749999999,"TB"
"3579",FALSE,"fav","home_fav",2000,3,-1,38.5,13,32.5360000000001,"NYJ"
"3580",FALSE,"fav","home_fav",2000,6,-2,34.5,6,29.1376249999998,"MIA"
"3581",FALSE,"underdog","home_fav",2000,10,-2,39,12,-104.908375,"NE"
"3582",FALSE,"fav","home_fav",2000,17,-9,45.5,6,129.12055,"OAK"
"3583",FALSE,"fav","home_fav",2000,1,-10.5,47.5,7,203.798388888889,"WAS"
"3584",FALSE,"underdog","home_underdog",2000,7,0,40.5,0,22.7763194444447,"PICK"
"3585",FALSE,"fav","home_fav",2000,12,-9.5,46.5,0,152.498458333333,"MIN"
"3586",FALSE,"underdog","home_fav",2000,10,-13.5,59.5,0,147.426798611111,"LAR"
"3587",FALSE,"underdog","home_underdog",2000,9,-3,45.5,0,77.0048750000001,"CAR"
"3588",FALSE,"fav","home_underdog",2000,2,-3,48,11,74.955375,"CAR"
"3589",FALSE,"fav","home_fav",2000,15,-2.5,42,14,40.4663124999997,"KC"
"3590",FALSE,"fav","home_fav",2000,16,-6,45.5,6,26.86825,"SF"
"3591",FALSE,"fav","home_fav",2000,11,-7,39.5,11,186.952625,"BUF"
"3592",FALSE,"fav","home_fav",2000,2,-7,36.5,9,232.3585,"TB"
"3593",FALSE,"fav","home_fav",2000,1,-4.5,46.5,0,254.322083333333,"MIN"
"3594",FALSE,"fav","home_fav",2000,8,-6.5,41,9,137.206194444444,"PHI"
"3595",FALSE,"underdog","home_fav",2000,17,-10,37,0,136.1474375,"DET"
"3596",FALSE,"fav","home_fav",2000,13,-7,39.5,18,219.488625,"NYJ"
"3597",FALSE,"underdog","home_fav",2000,5,-5.5,41,13,147.6169375,"GB"
"3598",FALSE,"fav","home_underdog",2000,9,-3,35.5,7,25.2938750000001,"CIN"
"3599",FALSE,"fav","home_fav",2000,3,-13,41,12,211.1034375,"JAX"
"3600",FALSE,"fav","home_fav",2000,15,-13,36,7,344.732902777778,"TEN"
"3601",FALSE,"fav","home_fav",2000,4,-11.5,38,6,261.39105,"BAL"
"3602",FALSE,"fav","home_fav",2000,11,-8.5,39,12,126.1188125,"DAL"
"3603",FALSE,"fav","home_fav",2000,7,-8.5,37,6,169.453375,"PIT"
"3604",FALSE,"fav","home_fav",2000,17,-10.5,35,8,196.921694444444,"PHI"
"3605",FALSE,"fav","home_fav",2000,12,-7,36,9,141.75975,"NE"
"3606",FALSE,"fav","home_fav",2000,13,-15,34,13,286.684925,"BAL"
"3607",FALSE,"fav","home_fav",2000,14,-14.5,39,15,236.3973125,"JAX"
"3608",FALSE,"fav","home_fav",2000,12,-16,35.5,6,370.026777777778,"TEN"
"3609",FALSE,"fav","home_fav",2000,4,-10.5,40.5,8,315.95355,"OAK"
"3610",FALSE,"fav","home_fav",2000,6,-4.5,40.5,12,43.8063749999999,"ARI"
"3611",FALSE,"underdog","home_fav",2000,2,-6,40.5,7,25.2938750000001,"CIN"
"3612",FALSE,"fav","home_fav",2000,8,-9,37.5,5,194.74725,"PIT"
"3613",FALSE,"fav","home_fav",2000,7,-12.5,44,8,284.165006944444,"DEN"
"3614",FALSE,"fav","home_fav",2000,10,-3,40,14,70.8028819444444,"PHI"
"3615",FALSE,"fav","home_fav",2000,14,-10,37,9,165.9551875,"TB"
"3616",FALSE,"fav","home_fav",2000,7,-4,40.5,8,94.7349763888888,"NYG"
"3617",FALSE,"fav","home_fav",2000,17,-13.5,37.5,10,218.614090277777,"TEN"
"3618",FALSE,"fav","home_fav",2000,12,-7,36,6,135.2722375,"BAL"
"3619",FALSE,"fav","home_fav",2000,2,-3,38.5,5,-107.6063125,"ARI"
"3620",FALSE,"underdog","home_fav",2000,3,-10.5,44,8,224.4218125,"WAS"
"3621",FALSE,"underdog","home_fav",2000,5,-6.5,47.5,10,35.4203124999999,"CAR"
"3622",FALSE,"fav","home_underdog",2000,6,-6.5,43,8,204.167881944444,"DEN"
"3623",FALSE,"fav","home_fav",2000,1,-6.5,48.5,0,50.0947916666667,"LAR"
"3624",FALSE,"underdog","home_fav",2000,3,-3,44,8,31.7885430555555,"OAK"
"3625",FALSE,"underdog","home_underdog",2000,8,-10,43,4,258.871131944444,"DEN"
"3626",FALSE,"underdog","home_underdog",2000,16,-3,47,17,56.8656944444447,"DEN"
"3627",TRUE,"fav","home_fav",2000,18,-3.5,41,0,2.51991805555554,"BAL"
"3628",FALSE,"fav","home_underdog",2000,13,-3,45.5,11,114.285194444444,"DEN"
"3629",FALSE,"underdog","home_fav",2000,10,-3,45.5,20,20.3329930555556,"NYJ"
"3630",FALSE,"fav","home_underdog",2000,14,0,45,0,120.108326388889,"PICK"
"3631",FALSE,"underdog","home_fav",2000,4,-1,37.5,12,-136.1474375,"CHI"
"3632",FALSE,"underdog","home_fav",2000,16,-6.5,39.5,19,83.3411875000002,"NYJ"
"3633",FALSE,"underdog","home_fav",2000,12,-5,36.5,11,24.990851388889,"NYG"
"3634",FALSE,"fav","home_fav",2000,14,-9,48.5,0,118.174645833334,"MIN"
"3635",FALSE,"fav","home_fav",2000,9,-7,47,0,86.3160625,"IND"
"3636",FALSE,"fav","home_underdog",2000,1,0,40.5,0,57.1001319444445,"PICK"
"3637",FALSE,"fav","home_fav",2000,15,-3.5,41,11,11.4695000000002,"GB"
"3638",FALSE,"underdog","home_fav",2000,8,-8,37.5,4,96.2110625,"TB"
"3639",FALSE,"underdog","home_fav",2000,4,-1,42,6,-188.8199375,"ARI"
"3640",FALSE,"fav","home_fav",2000,11,-9,42,5,84.7415624999999,"TB"
"3641",FALSE,"fav","home_underdog",2000,14,-2.5,39,8,147.6169375,"GB"
"3642",FALSE,"fav","home_fav",2000,6,-3,43,0,-11.4695000000002,"DET"
"3643",FALSE,"fav","home_fav",2000,9,-4.5,38.5,8,68.4733124999998,"MIA"
"3644",FALSE,"underdog","home_fav",2000,16,-7.5,49,0,106.705145833334,"MIN"
"3645",FALSE,"underdog","home_underdog",2000,13,0,44,6,45.7933125,"PICK"
"3646",FALSE,"fav","home_fav",2000,2,-6,38.5,7,39.3356874999999,"BUF"
"3647",FALSE,"fav","home_fav",2000,14,-2.5,44,10,-2.97487499999988,"NYJ"
"3648",FALSE,"underdog","home_fav",2000,5,-1.5,44,9,-35.5108749999999,"BUF"
"3649",FALSE,"underdog","home_underdog",2000,12,-6,46,10,74.8465624999999,"IND"
"3650",FALSE,"underdog","home_underdog",2000,10,-7,45,8,222.4635,"IND"
"3651",TRUE,"underdog","home_underdog",2000,18,-1.5,42,1,6.3732500000001,"IND"
"3652",FALSE,"fav","home_underdog",2000,7,-5.5,44,5,137.5930625,"IND"
"3653",FALSE,"fav","home_underdog",2000,1,-3.5,44,9,80.1735625000001,"IND"
"3654",FALSE,"underdog","home_underdog",2000,6,-3.5,43.5,14,140.41925,"IND"
"3655",FALSE,"underdog","home_fav",2000,16,-3,42,8,-6.3732500000001,"MIA"
"3656",FALSE,"underdog","home_fav",2000,12,-3,37,9,-41.6500625000001,"PIT"
"3657",FALSE,"fav","home_underdog",2000,1,-10.5,38.5,8,236.3973125,"JAX"
"3658",FALSE,"underdog","home_fav",2000,9,-4,44.5,12,-84.9846249999998,"DAL"
"3659",FALSE,"fav","home_fav",2000,17,-4,37.5,20,9.75035138888893,"NYG"
"3660",FALSE,"fav","home_fav",2000,7,-6,38,3,133.629465277778,"TEN"
"3661",FALSE,"fav","home_fav",2000,2,-3,36.5,4,50.2876125,"BAL"
"3662",FALSE,"fav","home_fav",2000,4,-3.5,45,0,71.0755624999999,"IND"
"3663",FALSE,"underdog","home_underdog",2000,16,-10.5,42.5,21,211.1034375,"JAX"
"3664",FALSE,"fav","home_fav",2000,2,-8.5,38.5,8,142.727465277778,"TEN"
"3665",FALSE,"underdog","home_fav",2000,4,-7,43,11,56.8656944444447,"DEN"
"3666",FALSE,"underdog","home_underdog",2000,13,-3,41,5,147.3021875,"KC"
"3667",FALSE,"underdog","home_underdog",2000,17,-4.5,40.5,0,117.4711875,"KC"
"3668",FALSE,"fav","home_underdog",2000,9,-4,43,8,57.4194999999997,"KC"
"3669",FALSE,"fav","home_fav",2000,14,-1,41,10,-60.2456874999998,"NE"
"3670",FALSE,"underdog","home_underdog",2000,11,-3.5,52,8,115.4216875,"KC"
"3671",FALSE,"fav","home_fav",2000,10,-3.5,44,10,88.6542375000001,"OAK"
"3672",FALSE,"fav","home_fav",2000,16,-8.5,38.5,16,106.835875,"CAR"
"3673",FALSE,"fav","home_fav",2000,7,-10,36.5,8,191.964875,"BUF"
"3674",FALSE,"fav","home_fav",2000,10,-4.5,39.5,11,89.8826875,"SEA"
"3675",FALSE,"fav","home_fav",2000,1,-6.5,39.5,12,235.956425,"OAK"
"3676",FALSE,"fav","home_fav",2000,3,-4.5,35.5,9,147.3021875,"KC"
"3677",FALSE,"fav","home_fav",2000,5,-17,53.5,0,254.262673611111,"LAR"
"3678",FALSE,"fav","home_fav",2000,15,-13.5,36.5,4,206.6878,"BAL"
"3679",FALSE,"fav","home_fav",2000,12,-9.5,42.5,11,204.167881944444,"DEN"
"3680",TRUE,"underdog","home_underdog",2000,18,-5.5,55,0,170.203118055556,"LAR"
"3681",FALSE,"underdog","home_underdog",2000,14,-8,58,13,147.426798611111,"LAR"
"3682",FALSE,"underdog","home_underdog",2000,8,-7,56,13,106.960486111111,"LAR"
"3683",FALSE,"fav","home_underdog",2000,4,-6.5,55,0,224.431673611111,"LAR"
"3684",FALSE,"fav","home_underdog",2000,11,-2,48.5,15,88.1121347222222,"LAR"
"3685",FALSE,"fav","home_underdog",2000,2,-7.5,46,8,164.379986111111,"LAR"
"3686",FALSE,"fav","home_underdog",2000,17,-3.5,56,0,170.203118055556,"LAR"
"3687",FALSE,"fav","home_underdog",2000,9,-7,63,9,222.382173611111,"LAR"
"3688",FALSE,"underdog","home_underdog",2000,16,-1,49,9,16.8919236111112,"LAR"
"3689",FALSE,"fav","home_fav",2000,8,-3,35,10,3.39837500000021,"NYJ"
"3690",FALSE,"fav","home_underdog",2000,17,-4,35,12,134.046,"MIA"
"3691",FALSE,"fav","home_fav",2000,2,-3,42.5,0,38.2318333333337,"MIN"
"3692",FALSE,"fav","home_underdog",2000,11,-5,33.5,7,221.1025,"MIA"
"3693",FALSE,"underdog","home_fav",2000,13,-5.5,44.5,0,6.3732500000001,"IND"
"3694",FALSE,"underdog","home_fav",2000,10,-2.5,39,0,-79.9428124999999,"DET"
"3695",FALSE,"fav","home_underdog",2000,5,-7,33,6,275.80575,"MIA"
"3696",FALSE,"underdog","home_fav",2000,14,-3.5,36,6,-29.1376249999998,"BUF"
"3697",TRUE,"fav","home_fav",2000,19,-9,42,0,14.8539250000001,"OAK"
"3698",FALSE,"fav","home_fav",2000,9,-3,41,5,-21.9635833333336,"TB"
"3699",FALSE,"underdog","home_fav",2000,5,-1,42.5,0,-118.174645833334,"DET"
"3700",FALSE,"fav","home_underdog",2000,7,-6,44,9,254.322083333333,"MIN"
"3701",FALSE,"fav","home_fav",2000,17,-3,53.5,0,-31.8585833333336,"IND"
"3702",FALSE,"fav","home_fav",2000,15,-3.5,56.5,0,-5.07165972222242,"LAR"
"3703",FALSE,"fav","home_underdog",2000,13,-7,48,9,187.918770833333,"MIN"
"3704",TRUE,"underdog","home_underdog",2000,20,-1,41.5,5,93.1837944444446,"MIN"
"3705",FALSE,"underdog","home_fav",2000,3,-1.5,42.5,16,-172.277833333334,"NE"
"3706",FALSE,"underdog","home_underdog",2000,10,-3.5,47.5,17,106.705145833334,"MIN"
"3707",FALSE,"underdog","home_underdog",2000,11,-7,32,10,167.053625,"NE"
"3708",FALSE,"fav","home_fav",2000,2,-6.5,39.5,9,137.444375,"NYJ"
"3709",FALSE,"fav","home_fav",2000,4,-4.5,34.5,9,134.046,"MIA"
"3710",FALSE,"fav","home_fav",2000,15,-2,36.5,10,-82.0442499999999,"CHI"
"3711",FALSE,"fav","home_fav",2000,13,-6.5,38,0,54.1031874999999,"DET"
"3712",FALSE,"underdog","home_fav",2000,16,-4.5,39,22,104.908375,"BUF"
"3713",FALSE,"underdog","home_fav",2000,5,-8.5,41,12,117.111381944444,"DEN"
"3714",FALSE,"fav","home_fav",2000,8,-8.5,47,0,140.41925,"IND"
"3715",FALSE,"fav","home_underdog",2000,11,-2,37.5,5,-22.7763194444447,"NO"
"3716",FALSE,"underdog","home_fav",2000,13,-13.5,53.5,0,170.203118055556,"LAR"
"3717",FALSE,"fav","home_underdog",2000,9,-6,41,6,120.250305555556,"NO"
"3718",FALSE,"underdog","home_fav",2000,6,-5.5,40,18,-79.0473055555553,"CHI"
"3719",FALSE,"fav","home_underdog",2000,8,-1.5,40,0,54.2285555555554,"NO"
"3720",FALSE,"fav","home_fav",2000,3,-6,40,5,5.82313194444464,"SEA"
"3721",FALSE,"underdog","home_fav",2000,2,-5.5,35.5,7,-84.0595555555553,"LAC"
"3722",TRUE,"fav","home_fav",2000,19,-8,49.5,0,175.274777777778,"MIN"
"3723",FALSE,"underdog","home_fav",2000,15,-3,47.5,8,-52.1790555555554,"SF"
"3724",FALSE,"underdog","home_fav",2000,2,-3,39.5,7,-23.9320944444444,"PHI"
"3725",FALSE,"underdog","home_fav",2000,6,-1,42,0,-136.319538888889,"ATL"
"3726",FALSE,"fav","home_fav",2000,5,-5,38,6,123.879113888889,"TEN"
"3727",FALSE,"underdog","home_fav",2000,14,-6,38,14,172.988970833333,"WAS"
"3728",FALSE,"fav","home_underdog",2000,10,-10,33.5,7,246.147663888889,"NYG"
"3729",FALSE,"underdog","home_fav",2000,3,-2,42,10,-161.138288888889,"CHI"
"3730",FALSE,"fav","home_underdog",2000,13,-6,39,5,202.341288888889,"NYG"
"3731",FALSE,"fav","home_underdog",2000,16,-6.5,36,10,94.7349763888888,"NYG"
"3732",TRUE,"fav","home_fav",2000,21,-3,33,9,40.5372611111111,"BAL"
"3733",FALSE,"underdog","home_fav",2000,7,-3,37,14,-137.444375,"NE"
"3734",FALSE,"fav","home_fav",2000,11,-6,52.5,0,2.97487499999988,"IND"
"3735",FALSE,"fav","home_fav",2000,15,-3.5,47,6,11.4555499999999,"OAK"
"3736",FALSE,"underdog","home_fav",2000,4,-7,36,6,12.8698749999999,"TB"
"3737",FALSE,"fav","home_fav",2000,9,-3.5,41,11,-32.5360000000001,"BUF"
"3738",FALSE,"fav","home_fav",2000,17,-6,35.5,3,-17.813075,"BAL"
"3739",FALSE,"underdog","home_fav",2000,12,-3.5,38.5,9,-3.39837500000021,"MIA"
"3740",FALSE,"underdog","home_fav",2000,1,-2.5,44,13,-71.8716875,"GB"
"3741",FALSE,"fav","home_underdog",2000,6,-4.5,48.5,14,204.075925,"OAK"
"3742",FALSE,"fav","home_underdog",2000,9,-6.5,42.5,6,235.956425,"OAK"
"3743",FALSE,"fav","home_fav",2000,11,-3,50,11,-31.7885430555555,"DEN"
"3744",FALSE,"underdog","home_fav",2000,7,-3,43.5,9,-88.6542375000001,"KC"
"3745",FALSE,"fav","home_underdog",2000,12,-3,43,0,151.896869444445,"OAK"
"3746",FALSE,"underdog","home_underdog",2000,16,-6,47.5,16,146.0737375,"OAK"
